"tweet,category"
"Bank of America melaporkan kerugian kuartal pertama sebesar $276 juta,Economy"
"Sir Paul McCartney dalam Perjalanan Menuju Pemulihan dari Infeksi Virus yang Tertangkap di Jepang,Entertainment"
"Cacat Keamanan Internet Explorer Baru Meninggalkan Seperempat Peramban Web ...,Technology"
"Komentar: Heartbleed telah ditambal tetapi bom waktu keamanan masih terus berjalan,Technology"
"Blog CEO Mt. Gox menjadi kosong setelah dugaan peretasan,Economy"
"Tim Lambesis dari As I Lay Dying dijatuhi hukuman dalam rencana pembunuhan,Entertainment"
"Harga gas First State terus anjlok,Technology"
"Nokia menghentikan penjualan Lumia 2520 di Inggris setelah peringatan pengisi daya rusak,Technology"
"Para pemilih di Eropa lebih memilih integrasi daripada disintegrasi,Economy"
"Kunci pendidikan publik untuk penerapan text-to-911 yang efektif,Technology"
"Perusahaan teknologi kelas berat menawarkan jutaan dolar untuk membantu mengatasi krisis Heartbleed,Technology"
"T-Mobile Mengecualikan Musik Dari Batasan Seluler,Technology"
"'Game Of Thrones' Musim 4: Pertempuran Berkecamuk…,Entertainment"
"Twitch Resmi Diakuisisi oleh Amazon seharga $1 Miliar,Technology"
"IPCC bertemu untuk membahas secara rinci dampak pemanasan global,Technology"
"Gisele Bundchen dan Tom Brady mendaftarkan rumah 'benteng' LA senilai $50 juta setelah menghabiskan ...,Entertainment"
"Inflasi Akhirnya Tiba – Setidaknya di Tingkat Grosir,Economy"
"Kayne West menugaskan lukisan potret Kim Kardashian sebagai hadiah pernikahan,Entertainment"
"Misfit menyematkan algoritme pelacakannya ke dalam jam tangan pintar Pebble,Technology"
"Kenali aktris Hollywood terkenal ini?,Entertainment"
"Ryan Lewis Bertanya kepada Orang Asing Apa yang Dia Lakukan,Entertainment"
"Karrueche Tran dan Chris Brown Berpisah,Entertainment"
"One Direction Sebut Video Asap Ganja Zayn Malik dan Louis ...,Entertainment"
"Michael C. Hall muncul untuk mendukung Idina Menzel pada malam pembukaan ...,Entertainment"
"Bagaimana membuka potensi ekonomi Afrika,Economy"
"Saham Sebagian Besar Lebih Tinggi Tapi Nasdaq Turun,Economy"
"Hugh Jackman membagikan foto setelah menjalani pengobatan kanker lagi,Entertainment"
"Penggemar Kim Kardashian Menghabiskan $30000 Agar Terlihat Seperti Dia,Entertainment"
"Grup Rap Klan Wu-Tang Punya Rencana Gila Untuk Menghasilkan Uang Dari ...,Entertainment"
"Orang: Penghargaan MTV mengakhiri karier Wahlberg,Entertainment"
"Penghargaan Emmy 2014: Hayden Panettiere Mengungkap Jenis Kelamin Bayinya,Entertainment"
"Laporan 'Bisnis Berisiko': Kelambanan terhadap perubahan iklim akan merugikan miliaran dolar Amerika,Economy"
"'Cosmos: a Spacetime Odyssey' tidak akan pernah sesuai dengan aslinya,Technology"
"CEO Target Corporation (TGT) Gregg Steinhafel mengundurkan diri,Economy"
"Tantangan Alibaba Berikutnya: Menghasilkan Uang dari Lalu Lintas Seluler,Economy"
"Keuntungan Qualcomm Q2 Naik - Fakta Singkat,Economy"
"'Transendensi' itu seperti TED talk yang kikuk - REVIEW,Entertainment"
"CEO Fiat Sergio Marchionne: Anda Mungkin Akan Membayar Untuk Penarikan,Technology"
"BREAKING: Edgar Wright Keluar dari Film Ant-Man Marvel,Entertainment"
"Tato baru Miley dan Jessica Simpson menikah,Entertainment"
"Cedera Harrison Ford Menghentikan Star Wars selama Dua Minggu,Entertainment"
"CEO Oracle Ellison Memperbarui Perburuan Pertumbuhan Dengan Micros,Economy"
"Luar biasa memerankan Gwen di '...Spider-Man 2': Emma Stone,Entertainment"
"Perekonomian Florida Tengah diperkirakan akan mengandalkan ekspansi Harry Potter,Entertainment"
"Deutsche Bank menyiapkan penjualan saham bernilai miliaran euro - sumber,Economy"
"Seberapa berani langkah Tesla melepas hak patennya?,Technology"
"Lindsay Lohan menggugat karakter 'Grand Theft Auto V',Entertainment"
"5 Pelajaran Hidup dari Maya Angelou,Entertainment"
"Dapatkan Berita Mstars Terpopuler,Entertainment"
"Penjualan mobil AS diperkirakan meningkat pada bulan Juni,Technology"
"T-Mobile Menghentikan Kelebihan Semua Paket Mulai Juni Ini,Technology"
"Megan Fox Menangkap Kura-Kura Saat Beraksi di 'Teenage Mutant Ninja Turtles ...,Entertainment"
"Peningkatan penjualan di AS dan China mengangkat Nissan,Economy"
"Tingkat Pengangguran Florida Tetap Tidak Berubah,Economy"
"Samsung Mengumumkan Galaxy Tab S,Technology"
"Dubai akan membangun 'kota dengan pengendalian iklim' pertama di dunia,Economy"
"Kim Kardashian dan Kanye West akan menikah diam-diam minggu ini,Entertainment"
"TONTON: Justin Bieber dan Selena Gomez Menjadi Panas dan Berat di Lantai Dansa,Entertainment"
"Percentage of underwater homes in state below national average,Economy"
"Brent Bersiap untuk Penurunan Mingguan Pertama dalam Krisis Irak karena Output Terhemat,Economy"
"'Raja Sosial' Google Vic Gundotra Mengundurkan Diri,Technology"
"Penawaran Suku Bunga Hipotek 30 Tahun BB&T Bank Rabu 16 April,Economy"
"Sepupu baru T Rex ditemukan,Technology"
"Penggemar mendukung One Direction atas video ganja,Entertainment"
"Dick Wagner Dari Alice Cooper Dan Lou Reed Bands Meninggal Pada Usia 71,Entertainment"
"Pengawasan Boeing terhadap Kontraktor Dreamliner Disalahkan oleh FAA,Economy"
"150 perusahaan teknologi mendesak pemerintah untuk menerapkan netralitas internet dalam surat bersama,Technology"
"Game Of Thrones Musim 4 Episode #02 – Ulasan Singa Dan Mawar,Entertainment"
"Kaley Cuoco: Hubungan asmara Superman itu gila,Entertainment"
"Hasil akhir yang kontroversial untuk 'How I Met Your Mother',Entertainment"
"'The Other Woman': ulasan film,Entertainment"
"Penutup,Entertainment"
"Keamanan sidik jari tingkat pertahanan di KNOX untuk ponsel Android,Technology"
"Amazon menjerat acara klasik dalam kesepakatan dengan HBO,Entertainment"
"Samsung Galaxy S5: Pembayaran melalui Sensor Sidik Jari Diluncurkan oleh Paypal,Technology"
"Beyonce dipuji oleh bintang VMA,Entertainment"
"Akankah FCC Menandatangani Penggabungan Ini?,Technology"
"Aplikasi Musik Twitter yang Jarang Digunakan Dimatikan pada 18 April,Entertainment"
"Album baru Michael Jackson yang menampilkan lagu-lagu yang belum pernah terdengar akan dirilis,Entertainment"
"Bocoran Spesifikasi Samsung Galaxy Mega 2 Melalui Database Benchmark,Technology"
"ABC v. Aereo: Akankah Mahkamah Agung mengubah cara kita menonton TV?,Entertainment"
"AS menyerahkan kendali atas Internet,Technology"
"Microsoft Bergegas Memperbaiki Bug,Technology"
"Mad Men Musim 7 Episode 6 Streaming Langsung Gratis: Tonton 'The Strategy' Online ...,Entertainment"
"Bullard dari Fed Mengatakan Perekonomian AS Mendekati Normal,Economy"
"Keuntungan Samsung Turun karena Harga Smartphone Semakin Murah,Technology"
"Beku dalam upaya melacak boneka Disney Elsa yang sulit ditangkap,Entertainment"
"Mila Kunis Tak Ingin Ashton Kutcher Melihat Vaginanya yang 'Terkoyak' Saat ...,Entertainment"
"SXSW: Edward Snowden dan masa depan aktivisme langsung online,Technology"
"JJ Abrams Beri Kesempatan Fansnya Untuk Tampil di Star Wars: Episode VII,Entertainment"
"IBM menghadirkan perangkat lunak perusahaan ke iOS,Technology"
"Cody Simpson Di 'DWTS': Saya Tidak Akan Bertelanjang Dada Seperti James Maslow,Entertainment"
"Tanggal 15 April sebenarnya bukan batas waktu bagi sebagian besar pembayar pajak,Economy"
"Rekap 'Orang Gila': Saya Minum Rum dan Menari mengikuti Sinatra,Entertainment"
"'Bates Motel' mendapat musim ketiga dari A&E,Entertainment"
"Perceraian Mariah Carey: Ayah Nick Cannon Menyebut Mariah 'Pembohong'?,Entertainment"
"Pencarian jet Malaysia Airlines yang hilang: Seperti yang terjadi pada hari Minggu,Economy"
"Jonah Hill Seperti Alec Baldwin yang Licin,Entertainment"
"Macklemore Merilis Pernyataan Resmi Tentang Kostum Kontroversialnya ...,Entertainment"
"Saham pengembang Candy Crush merosot lebih dari 13% di Wall Street,Economy"
"Tipuan Pokemon Google Maps mempermainkan emosi kita,Technology"
"Laporan: Google Dapat Membeli Twitch Senilai $1 Miliar,Technology"
"Godzilla: Lebih Sedikit Lebih Baik Untuk Pesta Monster Terbaik Sepanjang Masa,Entertainment"
"Euro Didorong oleh Data Pertumbuhan Blok -- Update,Economy"
"Produsen dan Operator Smartphone Menyepakati Anti-Theft Kill-Switch,Technology"
"Peretas lebih pintar daripada mereka yang mencoba menghentikannya: survei,Technology"
"Hujan meteor yang belum pernah dilihat sebelumnya terjadi malam ini,Technology"
"Bintang legendaris Mickey Rooney meninggal pada usia 93 tahun,Entertainment"
"DIGITAL LIFE Verizon Menyalakan Teknologi XLTE-nya di 300 Pasar,Technology"
"Kenaikan Kecil Mendorong Harga Bensin San Diego County Ke Nilai Tertinggi ...,Technology"
"Walmart baru saja memangkas harga iPhone 5C berbadan plastik warna-warni menjadi ...,Entertainment"
"Blake Lively & Ryan Reynolds Membawa Boobage Serius Dengan Sisi Lama ...,Entertainment"
"Lana Del Rey menanggapi Frances Bean Cobain,Entertainment"
"Xbox One Menuju China pada 23 September,Technology"
"Tirai Akan Diluncurkan Pada OS Paling Populer Microsoft Besok,Technology"
"Girl Band Jepang AKB48 Diserang Oleh Psiko Pengguna Gergaji Saat Meet-and-Greet,Entertainment"
"Edgar Wright tidak lagi mengarahkan Ant-Man dari Marvel Studios,Entertainment"
"Selena Gomez terlihat bergabung dengan Justin Bieber di studio rekaman Miami - PICS,Entertainment"
"Izin Bangunan Kanada Meningkat Secara Tak Terduga di Bulan Juni,Economy"
"Samsung Ingin Menggunakan Kekuatan Google untuk Melawan Apple di Pengadilan,Technology"
"Guardians of the Galaxy memecahkan rekor pra-penjualan di bulan Agustus,Entertainment"
"Saham Eropa Mengakhiri Pekan Brutal Dengan Kekalahan Lainnya,Economy"
"Pendiri web menyerukan perlindungan pengguna,Technology"
"BMW Group akan membangun pabrik di Meksiko,Economy"
"Sofia Vergara Berkencan dengan Joe Manganiello Dua Bulan Setelah Berpisah Dari Tunangan Nick ...,Entertainment"
"Penarikan pasukan akan menguntungkan proses pemilu – Putin,Economy"
"'Dawn of the Planet of the Apes' Gary Oldman lebih memilih untuk membatalkan eksposisi ...,Entertainment"
"Inspirasi Hollywood Ingin Membawa Pemirsa Kembali ke Gereja,Entertainment"
"NY Times: Alibaba Berkas untuk Go Public di AS,Economy"
"Roberts De Niro bergabung dengan Robert Pattinson di Idol's Eye,Entertainment"
"Final The Walking Dead Season 4 memecahkan rekor,Entertainment"
"Dokter Rumah Sakit Besar angkat bicara tentang ALS,Entertainment"
"'Gone' 'N Sync Kembali: Mengapa Usulan Duet Michael Jackson adalah ...,Entertainment"
"Klaim pengangguran di AS turun ke level terendah sejak 2007,Economy"
"Komet 'Siding Spring' yang menuju Mars mengeluarkan jet,Technology"
"Game Of Thrones Musim 4 Episode 7: Rekap Mockingbird Dengan Spoiler,Entertainment"
"'Sharknado 2' Memecahkan Rekor Penonton dan Media Sosial,Entertainment"
"Kerusuhan Irak Disalahkan Sebagai Penyebab Kenaikan Harga Gas Massal sebesar 4 Sen Minggu Lalu,Technology"
"Raksasa minyak Tiongkok disalahkan atas kebocoran racun di barat laut negara itu - media,Economy"
"Saham Novartis melonjak karena kesepakatan perusahaan induk dengan Glaxo,Economy"
"Channing Tatum dan Mila Kunis (ditambah sedikit benjolan bayi?) terlihat konyol ...,Entertainment"
"Proyek baru dengan Brad akan bersifat eksperimental: Angelina Jolie,Entertainment"
"Saya bisa menikah di KFC: Jenny McCarthy,Entertainment"
"Kendall Jenner harus 'bekerja lebih keras lagi',Entertainment"
"Satya Nadella menghadirkan Office ke iPad Apple,Technology"
"Laporan: Millennium Falcon menghantam Harrison Ford selama pembuatan film “Star Wars”.,Entertainment"
"Pangeran Harry Akan Membawa Cressida Bonas ke Balmoral Musim Panas Ini,Entertainment"
"Peaches Geldof Dead: Sister Fifi Geldof Memberikan Penghormatan Emosional Di Instagram,Entertainment"
"Alibaba Memberikan Detail Baru dalam IPO -- Update,Economy"
"Pembaruan Sense 6.0 Baru Sekarang Tersedia Untuk HTC One Asli,Technology"
"Saham AOL Menurun Setelah Pendapatan Meleset,Economy"
"Jennifer Lawrence Menjadi Pengiring Pengantin yang Menakjubkan di Pernikahan Kakaknya,Entertainment"
"BMW melihat peningkatan 'signifikan' pada laba tahun 2014,Economy"
"Protes Uber Menghentikan Lalu Lintas di Eropa,Economy"
"Laporan: Jay Z dan Beyoncé Mempersiapkan Tur Bersama,Entertainment"
"Faux Real: Beyoncé dan Jay Z Rilis Trailer Film Palsu!,Entertainment"
"Bagaimana Dave Chappelle 'Tahu Kanye Akan Menjadi Bintang',Entertainment"
"Scott mendalami perubahan iklim,Technology"
"Makam kuno dengan pintu masuk piramida ditemukan di Mesir,Technology"
"Belanja konsumen AS meningkat pada bulan Mei,Economy"
"Inflasi dan suku bunga berjalan seiring,Economy"
"Pemimpin Tiongkok mengatakan gagal bayar utang 'sulit dihindari',Economy"
"Google memperluas layanan musik dengan kesepakatan Songza,Technology"
"Dwayne Johnson Menjadi Demigod Penuh di Trailer Pertama Hercules,Entertainment"
"Mengingat Michael Jackson: Bagaimana Reaksi Artis & Penggemar terhadap Raja Pop ...,Entertainment"
"Gereja berkumpul untuk ibadah Paskah,Entertainment"
"Layanan berlangganan buku Oyster mengatakan telah mencapai angka setengah juta,Technology"
"Perseteruan keluarga: Surface Pro 3 vs. Surface 2 vs. Surface Pro 2,Technology"
"Pabrik BMW senilai $1 miliar mengatasi gelombang investasi Meksiko,Economy"
"Para ilmuwan menciptakan organisme hidup pertama yang mengirimkan huruf tambahan dalam 'alfabet' DNA,Technology"
"Setengah Roti,Economy"
"Adegan menarik 'Transcendence' tidak cukup untuk melampaui kekonyolan fiksi ilmiah,Entertainment"
"Saham-saham Asia menemukan pijakan yang lebih stabil,Economy"
"Kanye West mengungkapkan perjuangan hubungan antar-ras dengan Kim Kardashian… sebagai ...,Entertainment"
"Andoid Ditemukan Rentan Terhadap Bug Heartbleed,Technology"
"Apple mendorong rilis perangkat lunak besar di WWDC,Technology"
"PHK di Microsoft menunjukkan adanya pergeseran budaya perusahaan,Technology"
"Parker: Penerimaan film penuh dengan intoleransi beragama,Entertainment"
"Syuting Star Wars dimulai di Abu Dhabi,Entertainment"
"Mantan diktator Manuel Noriega menggugat pembuat 'Call of Duty',Technology"
"Amber Heard mengenakan celana dalam dan sepatu bot setinggi paha untuk pemotretan yang tidak senonoh… lihat ...,Entertainment"
"Apple mencapai penyelesaian dalam penetapan harga E-book,Technology"
"Pertunjukan A-level Andrew Garfield Benar-benar Dramatis,Entertainment"
"MTV VMA 2014: Saksikan Beyonce menangis saat dia bergabung di atas panggung dengan Jay Z dan ...,Entertainment"
"Pencarian MH370 mencari puing-puing di area baru,Economy"
"Tiongkok memperingatkan Vietnam untuk menarik kapal-kapalnya dari sengketa Laut Cina Selatan,Economy"
"FILM BARU Power Rangers – Mighty Morphin Power Rangers LAYAR BESAR ...,Entertainment"
"[PEMBARUAN: Anak 14 Tahun Ditangkap] Gadis Ini Tidak Tahu untuk Tidak Mengancam ...,Entertainment"
"Kaley Cuoco saat Berkencan dengan Superman: Pengakuannya Gila!,Entertainment"
"FOTO AP: Kehidupan dan seni Maya Angelou,Entertainment"
"Instal Firmware Resmi Android 4.3 N7100XXUENC3 di Galaxy Note 2,Technology"
"“Supermoon” Penuh untuk Akhir Pekan,Technology"
"Perspektif pria gay: Mengapa saya tidak mempercayai keguguran Lindsay Lohan,Entertainment"
"Pemenang AMERICAN IDOL XIII Caleb Johnson Merilis Album Debut Musim Panas Ini,Entertainment"
"Miss USA Nia Sanchez Tidak Tahu Apa-apa Tentang Ibu Kota Negara Asal yang Memicu Karpet ...,Entertainment"
"Dominic Monaghan mendapatkan peran Jedi di Star Wars VII?,Entertainment"
"Keuntungan Bank Vatikan turun,Economy"
"Chelsea yang bersyukur mengingat penggemar seumur hidup,Entertainment"
"Kekhawatiran akan kenaikan suku bunga seiring lonjakan inflasi membuat kota ini gelisah,Economy"
"Film biografi Aaliyah yang bernasib buruk seumur hidup dalam bahaya setelah keluarnya bintangnya,Entertainment"
"Argumen Comcast Bahwa Sudah Ada Persaingan Adalah Sebuah Lelucon,Economy"
"Seorang Jurnalis Mengaku Dia Diserang karena Mengenakan Google Glass di Depan Umum,Technology"
"NBC Memenangkan Musim Televisi Primetime September hingga Mei 2013-14,Entertainment"
"Bulan purnama di hari Sabtu akan menjadi 'supermoon',Technology"
"Kristus telah mengalahkan maut,Entertainment"
"Pandangan Kami: Paskah adalah waktu untuk menyambut kehidupan sepenuhnya,Entertainment"
"Kemitraan Apple + IBM: Siapa yang pertama kali berkompromi?,Technology"
"Captain America: Winter Soldier Adalah Perumpamaan Politik Tentang Keamanan Negara,Entertainment"
"FCC Akan Mengusulkan Aturan Netralitas Bersih yang Memungkinkan Pengiriman Konten Khusus,Technology"
"Jenny McCarthy & Sherri Shepherd Terbuka Tentang Meninggalkan 'The View',Entertainment"
"Kesenjangan upah juga terjadi di kalangan perempuan: Perempuan kulit berwarna jauh tertinggal dibandingkan perempuan berkulit putih,Economy"
"Klip Penuh Aksi Baru dari 'X-Men: Days Of Future Past' Menyoroti ...,Entertainment"
"Elmendorf dari CBO Mengatakan Defisit Telah Turun Tajam,Economy"
"NEW YORK - Viacom mengatakan telah menyelesaikan gugatan hak cipta senilai $1 miliar terhadap ...,Technology"
"Nick Carter menikahi pacar lamanya,Entertainment"
"CEO Target mengundurkan diri. Apakah ini akan memenangkan kembali pembeli?,Economy"
"Apakah Eva Mendes dan Ryan Gosling akan menjadi orang tua?,Entertainment"
"Gandum Rebound Dari Penurunan Mingguan karena Ancaman Hujan di AS,Economy"
"Selena Gomez Texas Penyanyi: Jelena Starlet Selfie Mengungkapkan BOOTY SHORTS ...,Entertainment"
"Maya Angelou: Seorang anak liar yang menghubungkan generasi (+video),Entertainment"
"10 hal yang perlu diketahui hari ini,Economy"
"HTC One (M8) memulai debutnya dalam perlombaan melawan Samsung,Technology"
"Aktor The Shield Michael Jace didakwa melakukan pembunuhan istri,Entertainment"
"Maskapai Penerbangan Bisa Menghadapi Kenaikan Premi Asuransi Tiga Kali Lipat,Economy"
"Saya Baru Saja Menonton Buku Catatannya dan Saya Di Sini untuk Merusaknya untuk Anda Semua,Entertainment"
"BBC News mengunjungi Museum Perang Kekaisaran yang baru direnovasi,Entertainment"
"Kantor pos wilayah Sacramento tutup lebih awal pada hari batas waktu pajak,Economy"
"Pamela Anderson mengatakan dia dianiaya secara seksual dan diperkosa beramai-ramai,Entertainment"
"Bajingan film yang dicintai Eli Wallach meninggal pada usia 98,Entertainment"
"Colbert Menantang Neil deGrasse Tyson: Mengapa Tidak Bersikap 'Adil dan Seimbang' di ...,Technology"
"Melepaskan Semangat dan Kreativitas Ford Luncurkan Kolaborasi Fesyen Global ...,Technology"
"Rusia menandatangani perjanjian gas selama 30 tahun dengan Tiongkok,Economy"
"Perhentian tur Miley Cyrus Charlotte 'Bangerz' dibatalkan 30 menit sebelum pertunjukan karena ...,Entertainment"
