No,News Title,Category,News Title Indonesia
40837,Snowden Says NSA 'Setting Fire' to the Web,Technology,Snowden Mengatakan NSA 'Membakar' Web
12682,"US STOCKS-Dow, S&P 500 edge up with tech shares; DuPont drags",Economy,"SAHAM AS-Dow, S&P 500 naik tipis dengan saham teknologi; DuPont menyeret"
12803,Connecticut regains jobs in February following major decline due to extreme  ...,Economy,Connecticut mendapatkan kembali lapangan kerja pada bulan Februari menyusul penurunan besar akibat ...
36681,More Signs Of Trouble In China,Economy,Lebih Banyak Tanda Masalah Di Tiongkok
43963,Angelina Jolie honoured by Queen Elizabeth II,Entertainment,Angelina Jolie dihormati oleh Ratu Elizabeth II
47248,Kimye wedding reports 'false',Entertainment,Laporan pernikahan Kimye 'salah'
49147,"US fisheries laying waste to marine life, says report",Technology,"Perikanan AS membuang limbah ke kehidupan laut, kata laporan"
34083,Say It Ain't So! Brandy & Ryan Press Call Off Their Engagement (DETAILS),Entertainment,Katakan Itu Tidak Begitu! Brandy & Ryan Press Membatalkan Pertunangan Mereka (DETAIL)
58050,Las Vegas event held to celebrate Ford Mustang's birthday,Technology,Acara Las Vegas diadakan untuk merayakan ulang tahun Ford Mustang
63844,Galaxy Note 4 Rumors: Phablet to Feature 3 Sided Flexible Display,Technology,Rumor Galaxy Note 4: Phablet Akan Menampilkan Layar Fleksibel 3 Sisi
10459,Home price increases continue at slower pace,Economy,Kenaikan harga rumah berlanjut dengan kecepatan yang lebih lambat
14759,Zac Efron Was Punched in the Face by a Homeless Guy—Was He Trying to Get  ...,Entertainment,Wajah Zac Efron Ditinju oleh Seorang Tunawisma—Apakah Dia Berusaha Mendapatkan ...
44820,Treasuries Drop a 4th Day on Speculation Rally Gains Excessive,Economy,Departemen Keuangan Turun Hari ke-4 karena Reli Spekulasi Meningkat Berlebihan
48169,"Samsung to Launch Android Wear Device, Tizen Phone This Year",Technology,"Samsung Akan Meluncurkan Perangkat Android Wear, Ponsel Tizen Tahun Ini"
57103,Beyoncé Joined Onstage By Family,Entertainment,Beyonce Bergabung Di Panggung Oleh Keluarga
4294,"Samsung S4 prices drop in UAE, discount on S5",Technology,"Harga Samsung S4 turun di UEA, diskon untuk S5"
37086,Nearly one in three American households have no choice when it comes to their  ...,Technology,Hampir satu dari tiga rumah tangga di Amerika tidak mempunyai pilihan dalam hal ...
35504,EUR Weaker: Beware Of ECB This Weekend,Economy,EUR Lebih Lemah: Waspadai ECB Akhir Pekan Ini
41006,"Actor Shia LaBeouf charged with disorderly conduct, harassment",Entertainment,Aktor Shia LaBeouf didakwa melakukan perilaku tidak tertib dan pelecehan
52452,Engagement vs. isolation: New Senate voices reflect US divide over foreign policy,Economy,Keterlibatan vs. isolasi: Suara-suara baru di Senat mencerminkan perpecahan AS dalam kebijakan luar negeri
65273,News in 2 Minutes,Entertainment,Berita dalam 2 Menit
14877,Robotic Spacecraft Rosetta Catches First Glimpse of Destination Comet,Technology,Pesawat Luar Angkasa Robot Rosetta Melihat Sekilas Komet Tujuan
45220,WMT Walmart Slashed iPhone Prices: Is This a Signal That Apple Will Launch…,Technology,WMT Walmart Memangkas Harga iPhone: Apakah Ini Sinyal Bahwa Apple Akan Meluncurkan…
43630,Miley Cyrus on Pet Pooch Floyd's Death: 'This Is Unbearable',Entertainment,Miley Cyrus tentang Kematian Pet Pooch Floyd: 'Ini Tak Tertahankan'
24943,Jimmy Fallon takes 'Tonight' to Orlando this week for his first trip away since  ...,Entertainment,Jimmy Fallon membawa 'Malam Ini' ke Orlando minggu ini untuk perjalanan pertamanya sejak ...
32838,Whiting's shares up on $6B Kodiak acquisition,Economy,Saham Whiting naik karena akuisisi Kodiak senilai $6 miliar
32480,Unicode 7.0 to bring 250 new Emoji,Technology,Unicode 7.0 menghadirkan 250 Emoji baru
45889,L'Wren Scott death: Mick Jagger tells of grief as Rolling Stones postpone tour,Entertainment,Kematian L'Wren Scott: Mick Jagger menceritakan kesedihannya saat Rolling Stones menunda turnya
16195,Curious About Amal Alamuddin? Everything You Need To Know About George  ...,Entertainment,Penasaran dengan Amal Alamuddin? Semua yang Perlu Anda Ketahui Tentang George...
26281,Chromecast is now available in 11 more countries,Technology,Chromecast kini tersedia di 11 negara lainnya
22320,'Bachelorette' Recap: Andi Sends [Spoiler] Home Before Overnight Date,Entertainment,Rekap 'Sarjana': Andi Mengirim [Spoiler] Pulang Sebelum Kencan Semalam
610,Microsoft Layoffs: Biggest job cut by Satya Nadella in 5 years,Technology,PHK Microsoft: PHK terbesar yang dilakukan Satya Nadella dalam 5 tahun
53418,Brad Paisley Photobombs Westboro Baptist Church Protesters,Entertainment,Brad Paisley Membom Foto Para Pengunjuk Rasa Gereja Baptis Westboro
60731,Samsung set to unveil watch-phone next month,Technology,Samsung akan meluncurkan ponsel jam tangan bulan depan
64411,Conform or else: Liberal tolerance in action,Technology,Sesuai atau tidak: Toleransi liberal dalam tindakan
38346,"Valeria Lukyanova says kids bring out ""deep revulsion in me"" and other  ...",Entertainment,"Valeria Lukyanova mengatakan anak-anak menimbulkan ""rasa jijik yang mendalam pada diri saya"" dan ..."
3903,"Madonna shows off unshaven armpits on Instagram: ""Long hair, don't care""",Entertainment,"Madonna Pamer Ketiaknya yang Tak Dicukur di Instagram: ""Rambut Panjang Tak Peduli"""
56052,Pakistan vows to eliminate terrorist sanctuaries,Entertainment,Pakistan berjanji untuk menghilangkan tempat-tempat perlindungan teroris
40001,Google's after your health data with 'Google Fit' service,Technology,Google mencari data kesehatan Anda dengan layanan 'Google Fit'
43290,"Billionaire Bill Ackman, Valeant Want To Takeover Botox-Maker Allergan",Economy,"Miliarder Bill Ackman, Valeant Ingin Mengambil Alih Pembuat Botox Allergan"
14800,Amazon Unveils Store Dedicated Specifically To Wearable Tech,Technology,Amazon Meluncurkan Toko yang Didedikasikan Khusus untuk Teknologi yang Dapat Dipakai
47105,'Blood moon' sweeps across the night sky,Technology,'Bulan darah' menyapu langit malam
58912,Valdosta Fire Chief Urges Citizens to Play It Safe on July 4,Entertainment,Kepala Pemadam Kebakaran Valdosta Mendesak Warga untuk Bersikap Aman pada 4 Juli
5388,Selena Gomez tattoo: Star gets new 4 inch tattoo on her back,Entertainment,Tato Selena Gomez: Bintang mendapat tato baru berukuran 4 inci di punggungnya
37071,Easter Isn't Christmas - Slow Down With the Gifts,Entertainment,Paskah Bukan Natal - Pelan-pelan Dengan Hadiahnya
16611,"Where Daisy Ridley, John Boyega and the New Cast of 'Star Wars: Episode VII  ...",Entertainment,"Dimana Daisy Ridley, John Boyega dan Pemeran Baru 'Star Wars: Episode VII ..."
43214,ABC Is a Tad Bitter About GMA's Josh Elliott Heading to NBC,Entertainment,"""ABC Sedikit Pahit Tentang Josh Elliott dari GMA Menuju NBC""."
10231,The 2014 VMA Video Of The Year Nominees Are Super Emotional,Entertainment,Nominasi Video Terbaik VMA Tahun 2014 Sangat Emosional
2156,Review: 'Sabotage',Entertainment,Ulasan: 'Sabotase'
37222,"Beat down! Beyoncé is fiesty, or so says 50 Cent",Entertainment,"Kalahkan! Beyonce sangat bersemangat, atau begitulah kata 50 Cent"
8150,"Download Watch Dogs ctOS App for iOS and Android, Will Not Require Gamers  ...",Technology,"Unduh Aplikasi Watch Dogs ctOS untuk iOS dan Android, Tidak Membutuhkan Gamer ..."
6481,New HTC One (M8) Ad Revealed,Technology,Iklan HTC One (M8) Baru Terungkap
60805,Samsung Galaxy Note Pro Gets FCC Approval,Technology,Samsung Galaxy Note Pro Mendapat Persetujuan FCC
62805,"Jimmy Iovine On Steve Jobs, Beats, And Apple",Technology,"Jimmy Iovine Tentang Steve Jobs, Beats, dan Apple"
62929,Official: Pipe break that flooded UCLA campus has dumped 20 million gallons of  ...,Economy,Pejabat: Jebolnya pipa yang membanjiri kampus UCLA telah membuang 20 juta galon ...
20460,'The Flick' wins Pulitzer Prize in drama,Entertainment,'The Flick' memenangkan Hadiah Pulitzer dalam drama
14370,Apple Expected to Release Updated MacBook Airs Tomorrow,Technology,Apple Diperkirakan Akan Merilis MacBook Air yang Diperbarui Besok
34714,Fingerprint Scanners on iPhone 5s and Galaxy S5 Compared in New Video,Technology,Pemindai Sidik Jari di iPhone 5s dan Galaxy S5 Dibandingkan di Video Baru
31817,Coalition to conclude shocker FTA with Japan,Economy,Koalisi akan menyelesaikan FTA yang mengejutkan dengan Jepang
21573,Girl crush: Megan Fox thinks Ellen DeGeneres is sexy,Entertainment,Girl crush: Megan Fox menganggap Ellen DeGeneres seksi
51007,Queen to Release New Album With Freddie on Vocals 23 Years After His Death,Entertainment,Queen Akan Merilis Album Baru Dengan Freddie pada Vokal 23 Tahun Setelah Kematiannya
39573,'Game of Thrones' recap: Review of Season 4 Episode 7′s 'Mockingbird',Entertainment,Rekap 'Game of Thrones': Review 'Mockingbird' Musim 4 Episode 7
1391,At least the 2016 Smart ForTwo has a manual transmission,Technology,Setidaknya Smart ForTwo 2016 memiliki transmisi manual
62067,NASA to go ahead with SpaceX launch despite critical computer outage,Technology,NASA tetap melanjutkan peluncuran SpaceX meskipun komputer mengalami gangguan kritis
21660,Jennifer Lawrence Makes A Stunning Bridesmaid At Her Brother's Wedding,Entertainment,Jennifer Lawrence Menjadi Pengiring Pengantin yang Menakjubkan di Pernikahan Kakaknya
22722,"Lindsay Lohan, Andy Cohen Interview Amazing! Partying At Coachella? LiLo  ...",Entertainment,Wawancara Lindsay Lohan dan Andy Cohen Luar Biasa! Berpesta di Coachella? Lil o  ...
58708,Teen girl who tweeted bogus terror threat arrested in the Netherlands,Entertainment,Gadis remaja yang menulis tweet ancaman teror palsu ditangkap di Belanda
7359,"Microsoft Promises Cheaper, Smaller Windows Tablets This Year",Technology,Microsoft Menjanjikan Tablet Windows yang Lebih Murah dan Lebih Kecil Tahun Ini
16834,Title For Ben Affleck's Batman Film Revealed,Entertainment,Judul Film Batman Ben Affleck Terungkap
15577,Peaches Geldof has been found dead at the age of 25,Entertainment,Peaches Geldof ditemukan tewas pada usia 25 tahun
9989,"A Big Day for Tech Acquisitions and IPOs (Thanks, Facebook and Candy Crush)",Economy,"Hari Besar untuk Akuisisi Teknologi dan IPO (Terima kasih, Facebook dan Candy Crush)"
64633,The HIMYM Finale Bailed On The Entire Show,Entertainment,Final HIMYM Ditebus di Seluruh Pertunjukan
619,Spain's services grow at fastest since crisis,Economy,Layanan Spanyol tumbuh paling cepat sejak krisis
22853,Amy Adams Gives Up First-Class Seat to Soldier: 'I Didn't Do It for Attention',Entertainment,Amy Adams Menyerahkan Kursi Kelas Satu kepada Prajurit: 'Saya Tidak Melakukannya untuk Perhatian'
44413,"Why Katie Couric Wants You to Get 'Fed Up,' Take a Sugar Challenge",Entertainment,"Mengapa Katie Couric Ingin Anda 'Muak', Ikuti Tantangan Gula"
22850,Sherri Shepherd planned to leave 'The View' for months,Entertainment,Sherri Shepherd berencana meninggalkan 'The View' selama berbulan-bulan
41722,UN climate goal feasible but energy reform vital: IPCC,Technology,Sasaran iklim PBB dapat dicapai namun reformasi energi penting: IPCC
44292,More than 13 deaths in recalled GM cars 'likely',Technology,Lebih dari 13 kematian pada mobil GM yang ditarik kembali 'kemungkinan'
8515,"The Hunger Games: Mockingjay Part 1 Spoilers, Trailer Video: Panem Today  ...",Entertainment,"Spoiler The Hunger Games: Mockingjay Bagian 1, Video Trailer: Panem Hari Ini ..."
58716,Dolly Parton Dazzles Crowds At Glastonbury,Entertainment,Dolly Parton Mempesona Penonton di Glastonbury
21523,Apple's iPhone Remains Popular,Technology,iPhone Apple Tetap Populer
53102,"Global economy strengthening but significant risks remain, says OECD in latest  ...",Economy,"Perekonomian global menguat namun risiko signifikan tetap ada, kata OECD dalam laporan terbarunya ..."
9067,Marchers say 'Si se puede' on 18th annual César Chávez event,Entertainment,Para pengunjuk rasa mengucapkan 'Si se puede' pada acara tahunan César Chavez ke-18
52493,Will the Bull Find Europe?,Economy,Akankah Banteng Menemukan Eropa?
30465,Justin Bieber avoids felony robbery charge over cell phone incident,Entertainment,Justin Bieber menghindari tuduhan kejahatan perampokan atas insiden ponsel
51590,"Stocks: Pharma, earnings in the spotlight",Economy,"Saham: Farmasi, pendapatan menjadi sorotan"
15155,Rob Kardashian pictured 'smoking and necking sizzurp' - as family worry party  ...,Entertainment,Rob Kardashian membayangkan 'merokok dan mendesis' - sebagai pesta kekhawatiran keluarga ...
23986,Redneck road rage video shows driver getting taste of instant karma,Technology,Video kemarahan di jalan Redneck menunjukkan pengemudi merasakan karma instan
43009,Michelle Obama to guest star on Nashville alongside Connie Britton next month,Entertainment,Michelle Obama akan menjadi bintang tamu di Nashville bersama Connie Britton bulan depan
17429,Brooks Wheelan Fired from 'Saturday Night Live' After One Season,Entertainment,Brooks Wheelan Dipecat dari 'Saturday Night Live' Setelah Satu Musim
60673,"UPDATE 1-EBay rejects Icahn board nominees, asks investors to do same",Economy,"PEMBARUAN 1-EBay menolak calon dewan Icahn, meminta investor melakukan hal yang sama"
22130,Vapour paper,Technology,kertas uap
33958,New TV adaptation of Fargo debuts to favourable reviews,Entertainment,Adaptasi TV baru dari Fargo debut dengan ulasan yang baik
43559,Netflix moves up into cable channel status amidst net neutrality upheaval,Entertainment,Netflix naik status menjadi saluran kabel di tengah pergolakan netralitas bersih
58109,Referendum versus white paper can only result in zero reform,Economy,Referendum versus kertas putih hanya akan menghasilkan nol reformasi
22723,Russia: 'EU should be ashamed',Economy,Rusia: 'UE seharusnya malu'
30226,Shipwreck Found Under World Trade Center Traced Back To Colonial Era  ...,Technology,Bangkai Kapal Ditemukan di Bawah World Trade Center Ditelusuri Kembali ke Era Kolonial ...
31645,Watch: Three Short Film Prequels Explain What Happened Between The Years  ...,Entertainment,Saksikan: Tiga Prekuel Film Pendek Menjelaskan Apa yang Terjadi Antara Tahun-Tahun ...
6123,EPA Releases New Guidelines to Reduce Emissions by 2030,Economy,EPA Merilis Pedoman Baru untuk Mengurangi Emisi pada tahun 2030
43358,More car recalls from General Motors,Technology,Lebih banyak penarikan mobil dari General Motors
52722,Amazon 'not optimistic' about quick Hachette resolution,Economy,Amazon 'tidak optimis' tentang resolusi Hachette yang cepat
27824,McDonald's First Quarter Results Disappoint Wall Street,Economy,Hasil Kuartal Pertama McDonald's Mengecewakan Wall Street
45554,Recap: Microsoft CEO Satya Nadella's first press conference,Technology,Rekap: Konferensi pers pertama CEO Microsoft Satya Nadella
3760,'Captain America' tops box office for third straight week,Entertainment,'Captain America' menduduki puncak box office selama tiga minggu berturut-turut
56104,Why Earnings Season Could Be Great for CMS Energy (CMS),Economy,Mengapa Musim Laporan Pendapatan Bisa Menjadi Hal yang Bagus untuk CMS Energy (CMS)
3103,Kristen Bell and Dax Shepard having another child,Entertainment,Kristen Bell dan Dax Shepard memiliki anak lagi
12586,How to check your Android device's vulnerability to Heartbleed bug,Technology,Cara memeriksa kerentanan perangkat Android Anda terhadap bug Heartbleed
13467,"European stocks rise on China GDP, eyes on Yellen; Dax up 0.54%",Economy,"Saham Eropa Naik Karena PDB Tiongkok, Fokus Pada Yellen; Naik 0,54%"
9382,Is Miley Cyrus pissed off at Selena Gomez and/or Lorde?,Entertainment,Apakah Miley Cyrus kesal pada Selena Gomez dan/atau Lorde?
9686,Guidance Software Again Recognized as a Leader in Gartner Magic Quadrant  ...,Technology,Perangkat Lunak Panduan Kembali Diakui sebagai Pemimpin di Gartner Magic Quadrant ...
28502,Delta's Profit Surges Despite Jump in Weather Cancellations -- Update,Economy,Laba Delta Melonjak Meski Ada Peningkatan Pembatalan Cuaca -- Update
15047,"Jessie J, Ariana Grande & Nicki Minaj Team Up On New Track 'BANG BANG'",Entertainment,"Jessie J, Ariana Grande & Nicki Minaj Bekerja Sama Di Lagu Baru 'BANG BANG'"
54023,"Fitch revises South Africa outlook to negative, affirms at BBB",Economy,"Fitch merevisi prospek Afrika Selatan menjadi negatif, menegaskan di BBB"
