No,News Title,Category,News Title Indonesia
12618,Game of Thrones season 4: What can fans expect?,Entertainment,Game of Thrones musim 4: Apa yang bisa diharapkan para penggemar?
27299,Yellen says making 'very meaningful' progress in US jobs market,Economy,Yellen mengatakan kemajuan yang 'sangat berarti' terjadi di pasar tenaga kerja AS
61978,"Dow, S&P 500 Lower On The Week",Economy,"Dow, S&P 500 Lebih Rendah Minggu Ini"
46364,Fed study: Climate will get wilder in Michigan,Technology,Studi Fed: Iklim akan menjadi lebih liar di Michigan
55037,Lorde to perform at Billboard Awards,Entertainment,Lorde akan tampil di Billboard Awards
58805,The Five People We Can't Escape at Coachella: An Illustrated Guide,Entertainment,Lima Orang yang Tidak Dapat Kita Hindari di Coachella: Panduan Bergambar
48832,US Airways Spokesman On Nude Tweet: 'It Was An Honest Mistake',Entertainment,Juru Bicara US Airways Tentang Tweet Telanjang: 'Itu Adalah Kesalahan Yang Jujur'
22932,"Flappy Bird is coming back, creator confirms via Twitter",Technology,"Flappy Bird akan kembali, pembuatnya mengonfirmasi melalui Twitter"
23316,"Amazon.com Inc.'s share price down, circumvents Hachette by offering writers  ...",Economy,"Harga saham Amazon.com Inc. turun, menghindari Hachette dengan menawarkan penulis ..."
19392,"Facebook updates Paper to v1.1, No Android app release announced",Technology,"Facebook memperbarui Paper ke v1.1, Tidak ada rilis aplikasi Android yang diumumkan"
21831,"After Dry Winter In California, Preparations Begin For Harsh Wildfire Season",Technology,"Setelah Musim Dingin yang Kering di California, Persiapan Dimulai Untuk Musim Kebakaran Hutan yang Keras"
29286,Lakers Star Nick Young Opens Up on Nicki Minaj's Reported Diss on Iggy  ...,Entertainment,Bintang Lakers Nick Young Buka-bukaan soal Diss Nicki Minaj yang Dilaporkan pada Iggy ...
31169,"Oderus Urungus, GWAR frontman Dave Brockie dies at age 50",Entertainment,"Oderus Urungus, vokalis GWAR Dave Brockie meninggal pada usia 50 tahun"
18904,Hugh Jackman shares a pic after undergoing yet another cancer treatment,Entertainment,Hugh Jackman membagikan foto setelah menjalani pengobatan kanker lagi
4195,'American Idol' upset: Jena Irene knocks Caleb Johnson out of first place,Entertainment,'American Idol' kesal: Jena Irene menyingkirkan Caleb Johnson dari posisi pertama
1669,ISS dodges space junk,Technology,ISS menghindari sampah luar angkasa
36204,Ancient Tomb In Egypt Discovered with a Mini Pyramid and Odd Sarcophagus,Technology,Makam Kuno Di Mesir Ditemukan dengan Piramida Mini dan Sarkofagus Aneh
5608,"Canadian exports expand 3.5%, narrowing trade deficit",Economy,"Ekspor Kanada meningkat 3,5%, mempersempit defisit perdagangan"
59243,EUR/USD at 1.3620 as Skeptic Parties Gain in Elections,Economy,"EUR/USD di 1,3620 karena Partai Skeptis Menguat dalam Pemilu"
39828,EU Names 15 New Targets For Ukraine Sanctions,Economy,UE Tetapkan 15 Target Baru Sanksi Ukraina
15463,Casey Kasem leaves a swath of warm memories,Entertainment,Casey Kasem meninggalkan segudang kenangan hangat
45871,Liza Minnelli's Rep Sends LaBeouf CABARET DVD,Entertainment,Perwakilan Liza Minnelli Mengirimkan DVD LaBeouf CABARET
2087,"SNL Skit Featuring 'Spider-Man 2' Actor Andrew Garfield, Parodies End Times  ...",Entertainment,"Drama SNL Menampilkan Aktor 'Spider-Man 2' Andrew Garfield, Parodi Akhir Zaman ..."
54252,NASA to Tally-Up Earth's Carbon From Orbit,Technology,NASA Akan Menghitung Karbon Bumi Dari Orbit
51154,Scientists categorize dinosaurs: not cold-blooded nor warm-blooded,Technology,Para ilmuwan mengkategorikan dinosaurus: tidak berdarah dingin dan tidak berdarah panas
37836,"U.S. Northeast already hit by climate change, says major report",Technology,"Wilayah Timur Laut AS sudah dilanda perubahan iklim, kata laporan utama"
432,Duke Porn Star Belle Knox Defends Her Career on The View,Entertainment,Bintang Porno Duke Belle Knox Mempertahankan Kariernya di The View
49774,"Samsung Galaxy Tab Pro prices keep dropping, Fry's offers unique GTab 4 8.0  ...",Technology,"Harga Samsung Galaxy Tab Pro terus turun, Fry's menawarkan GTab 4 8.0 yang unik ..."
43968,Market Commentary: Negative interest rates expected from Thursday's ECB  ...,Economy,Komentar Pasar: Suku bunga negatif diharapkan dari ECB hari Kamis ...
56770,Billy Crystal remembers Robin Williams at Emmys,Entertainment,Billy Crystal mengenang Robin Williams di Emmys
20900,"Jack Gold: Microsoft re-Surfaces the Pro, for the enterprise",Technology,"Jack Gold: Microsoft Menghadirkan Kembali Pro, untuk perusahaan"
11869,IMF's Lagarde put under investigation in fraud case,Economy,Lagarde dari IMF diselidiki dalam kasus penipuan
42669,Gwyneth Paltrow's Former Flames (VIDEO),Entertainment,Mantan Api Gwyneth Paltrow (VIDEO)
45855,Mighty Morphin Power Rangers Is Getting A New Live-Action Movie,Entertainment,Mighty Morphin Power Rangers Akan Mendapatkan Film Live-Action Baru
19516,Will Alibaba IPO be the Hottest This Year?,Economy,Akankah IPO Alibaba Menjadi yang Terpanas Tahun Ini?
5621,"'Transformers 4' Poster Shows Sword-Wielding Optimus Prime, Riding A T-Rex",Entertainment,"Poster ""Transformers 4"" Menampilkan Optimus Prime Penghuni Pedang, Mengendarai T-Rex"
22769,"Stocks flatten out after Fed delivers no surprises - WBOC-TV 16, Delmarvas  ...",Economy,"Saham Mendatar Setelah Fed Tidak Memberikan Kejutan - WBOC-TV 16, Delmarvas ..."
21700,Microsoft Completes Nokia Phone-Unit Purchase in Push to Mobile,Technology,Microsoft Menyelesaikan Pembelian Unit Ponsel Nokia dalam Push to Mobile
31346,Cracks In Pluto's Moon Could Indicate It Once Had An Underground Ocean,Technology,Retakan di Bulan Pluto Bisa Mengindikasikan Dulunya Memiliki Lautan Bawah Tanah
26085,Kanye West Ranted About The Kardashians Being An Industry At His Wedding  ...,Entertainment,Kanye West Berkata-kata Tentang Keluarga Kardashian Menjadi Industri Di Pernikahannya ...
15942,"Lindsay Airs — So, What Did You Think?",Entertainment,"Lindsay Airs - Jadi, Bagaimana Menurut Anda?"
51407,"Coldplay dedicates song 'Fix You' to Mick Jagger at NYC concert, performs  ...",Entertainment,"Coldplay mendedikasikan lagu 'Fix You' untuk Mick Jagger di konser NYC, tampil ..."
42108,"Australia Shares End Up 0.8% on Yellen, Jobs, China Trade",Economy,"Saham Australia Berakhir Naik 0,8% karena Yellen, Pekerjaan, dan Perdagangan Tiongkok"
5358,Cory Monteith's Mom Speaks Out 1 Year After 'Horrendous' Loss Of Her Son,Entertainment,Ibu Cory Monteith Berbicara 1 Tahun Setelah Kehilangan Putranya yang 'Mengerikan'
56565,"Never-before-seen meteor shower to appear over Costa Rica, North America  ...",Technology,"Hujan meteor yang belum pernah terlihat sebelumnya muncul di Kosta Rika, Amerika Utara ..."
29604,Met Gala 2014: the best (and worst) outfits from last night's Ball,Entertainment,Met Gala 2014: pakaian terbaik (dan terburuk) dari Pesta tadi malam
49175,Gwyn and bear it! Gwyneth Paltrow made her pals sit through marathon of her  ...,Entertainment,Gwyn dan tahan! Gwyneth Paltrow menyuruh teman-temannya mengikuti maraton ...
4688,No Fury Like a Tech Company Spurned. Facebook to Build Snapchat Clone,Technology,Tidak Ada Kemarahan Seperti Perusahaan Teknologi yang Ditolak. Facebook Akan Membuat Klon Snapchat
21220,HTC One M8 vs Sony Xperia Z2: A Bit Like Jaguar vs Aston Martin,Technology,HTC One M8 vs Sony Xperia Z2: Sedikit Seperti Jaguar vs Aston Martin
64114,Reader feedback May 19: Reaction to Red Lobster's imminent sale,Economy,Umpan balik pembaca 19 Mei: Reaksi terhadap penjualan Red Lobster yang akan segera terjadi
38867,"Kinect-less Xbox One SKU will lead to HIGHER Kinect sales, Spencer argues",Technology,"SKU Xbox One tanpa Kinect akan menghasilkan penjualan Kinect LEBIH TINGGI, kata Spencer"
27621,Steve Carell For An Oscar? Actor Wins Huge Buzz At Cannes With 'Foxcatcher',Entertainment,Steve Carell Untuk Oscar? Aktor Memenangkan Buzz Besar Di Cannes Dengan 'Foxcatcher'
5563,Termite Genome Reveals Secrets of Insect Sex and Society,Technology,Genom Rayap Mengungkap Rahasia Seks dan Masyarakat Serangga
46358,Spin offs are coming!,Entertainment,Spin off akan segera hadir!
6785,Tesla adds triple aluminum and titanium shielding in response to battery fires,Technology,Tesla menambahkan tiga pelindung aluminium dan titanium sebagai respons terhadap kebakaran baterai
8554,"Today's Dow Jones Industrial Average, DJIA Index Nasdaq, S&P 500 stock  ...",Economy,"Dow Jones Industrial Average hari ini, Indeks DJIA Nasdaq, S&P 500 ..."
38008,Instagram flirts with Facebook as it breaks record 200 million users mark,Technology,Instagram menggoda Facebook karena memecahkan rekor 200 juta pengguna
56870,GE has 'productive' talks with French government about Alstom,Economy,GE melakukan pembicaraan 'produktif' dengan pemerintah Perancis tentang Alstom
21914,Sony struggles to meet demand as PS4 sales surpass 7m,Technology,Sony kesulitan memenuhi permintaan karena penjualan PS4 melampaui 7 juta
62566,Poster show offers fresh look at LGBT history,Entertainment,Pertunjukan poster menawarkan pandangan baru mengenai sejarah LGBT
10872,Alibaba Files for an IPO: Why You Should Care,Economy,Alibaba Mengajukan IPO: Mengapa Anda Harus Peduli
44744,Weird Al's New Video Teaches Grammar Using Robin Thicke's 'Blurred Lines',Entertainment,Video Baru Weird Al Mengajarkan Tata Bahasa Menggunakan 'Garis Kabur' Robin Thicke
63602,Report: State Improved Covered California Enrollment As Process Moved Along,Economy,Laporan: Negara Bagian Meningkatnya Pendaftaran California yang Tercakup Seiring Berjalannya Proses
59805,HTC One Targets Samsung Galaxy S5,Technology,HTC One Menargetkan Samsung Galaxy S5
41539,Android Wear explained: What to expect from Google's smartwatch OS,Technology,Android Wear menjelaskan: Apa yang diharapkan dari OS jam tangan pintar Google
39231,Bachelorette 2014's Marcus Grodd Admits He's “Still Getting Over” Andi Dorfman,Entertainment,Marcus Grodd dari Bachelorette 2014 Mengakui Dia “Masih Mengatasi” Andi Dorfman
29978,"Sony readies PlayStation 4 launch in China, prepares for a profitable 2015",Technology,"Sony menyiapkan peluncuran PlayStation 4 di Tiongkok, bersiap menyambut tahun 2015 yang menguntungkan"
194,Check Out Chris Brown And Drake's Sketch From The ESPYs,Entertainment,Lihat Sketsa Chris Brown dan Drake Dari ESPYs
20527,LG G2 Review,Technology,Ulasan LG G2
28807,"'Noah' a never-dull epic of biblical proportions, but not exactly by the Book",Entertainment,"'Nuh' adalah kisah epik yang tidak pernah membosankan dengan proporsi yang alkitabiah, namun tidak sepenuhnya sesuai dengan Kitab"
46572,Walmart Goes Organic Via Wild Oats Line,Economy,Walmart Menjadi Organik Melalui Wild Oats Line
40545,Rehab for LaBeouf,Entertainment,Rehabilitasi untuk LaBeouf
1735,Zac Efron And Michelle Rodriguez Share A Kiss In Sardinia,Entertainment,Zac Efron Dan Michelle Rodriguez Berbagi Ciuman Di Sardinia
39300,Draghi's Virtuous Bond Circle Vicious for Currency,Economy,Lingkaran Obligasi Berbudi Luhur Draghi yang Keji terhadap Mata Uang
47443,The right choice,Entertainment,Pilihan yang tepat
1535,'Birdman' Receives Rave Reviews at Venice Film Festival,Entertainment,"""Birdman"" Mendapat Ulasan Hangat di Festival Film Venesia"
41616,Putin Says He'll Have His Salary Sent to Sanctioned Bank Rossiya,Economy,Putin Mengatakan Gajinya Akan Dikirim ke Bank Rossiya yang Dikenakan Sanksi
24278,'Twitter Will Hit 400 Million Users by 2018',Economy,'Twitter Akan Mencapai 400 Juta Pengguna pada tahun 2018'
20774,EUR/GBP remains bullish as ECB holds benchmark rates,Economy,EUR/GBP tetap bullish karena ECB mempertahankan suku bunga acuan
21207,Top 5 Replacement Bands for the Samsung Gear Live and LG G Watch,Technology,5 Tali Pengganti Teratas untuk Samsung Gear Live dan LG G Watch
759,AT&T in talks to bring 1Gbps Internet service to 21 new metro areas,Technology,AT&T sedang dalam pembicaraan untuk menghadirkan layanan Internet 1Gbps ke 21 wilayah metro baru
14636,Japan asked to revoke whaling permits in Antarctica,Technology,Jepang meminta pencabutan izin penangkapan ikan paus di Antartika
61867,"Thor changes genders, turns into Goddess of Thunder",Entertainment,"Thor berganti jenis kelamin, berubah menjadi Dewi Guntur"
40835,VIDEO: Amazon Fire smartphone top 5 features,Technology,VIDEO: 5 fitur teratas ponsel cerdas Amazon Fire
56975,"BULLION MORNING – Gold price below $1300/oz, awaits Yellen's return",Economy,"PAGI BULLION – Harga emas di bawah $1300/oz, menunggu kembalinya Yellen"
37285,NASA Selects 7 Science Instruments for its Next Mars Rover,Technology,NASA Memilih 7 Instrumen Sains untuk Mars Rover Berikutnya
36909,"Win a HTC One M8 and accessory prize pack, courtesy of TELUS (Contest)",Technology,"Menangkan HTC One M8 dan paket hadiah aksesori, milik TELUS (Kontes)"
15347,George Clooney accuses Daily Mail of inciting violence,Entertainment,George Clooney menuduh Daily Mail menghasut kekerasan
452,Japanese architect Shigeru Ban wins top Pritzker award,Entertainment,Arsitek Jepang Shigeru Ban memenangkan penghargaan Pritzker tertinggi
28704,Twitter To Roll Out New Profile Page Design,Technology,Twitter Akan Meluncurkan Desain Halaman Profil Baru
21809,Why Adobe Systems Inc. Shares Soared Today,Economy,Mengapa Saham Adobe Systems Inc. Melonjak Saat Ini
26645,"Skype Will Soon Get Real-Time, Translated Voice Calls",Technology,Skype Akan Segera Mendapatkan Panggilan Suara Terjemahan Secara Real-Time
2155,"Nasdaq 100 Movers: CHRW, ISRG",Economy,"Penggerak Nasdaq 100: CHRW, ISRG"
8154,Michael Jackson's Thriller gets the Frozen treatment in yet another film parody,Entertainment,Thriller Michael Jackson mendapat perlakuan Frozen di parodi film lainnya
22692,Circus arrives in Hartford after Providence disaster,Entertainment,Sirkus tiba di Hartford setelah bencana Providence
23075,Sony's Project Morpheus Virtual Reality Headset Unveiled,Technology,Headset Realitas Virtual Project Morpheus Sony Diluncurkan
33382,"UPDATE 2-Barnes & Noble to spin off Nook business, focus on stores",Economy,"UPDATE 2-Barnes & Noble untuk memisahkan bisnis Nook, fokus pada toko"
33144,Movie review: 'Muppets Most Wanted' a European tour de farce,Entertainment,Ulasan film: 'Muppets Most Wanted' adalah tur de farce Eropa
12037,Citigroup Agrees To Pay $7 Billion In Largest Civil Fraud Penalty,Economy,Citigroup Setuju Membayar $7 Miliar Denda Penipuan Perdata Terbesar
37955,Metalcore Singer Sentenced In Murder Plot,Entertainment,Penyanyi Metalcore Dihukum Dalam Plot Pembunuhan
13528,Greenpeace loses $5.2M on rogue employee trading - KTVN Channel 2 - Reno  ...,Economy,"Greenpeace kehilangan $5,2 juta karena perdagangan karyawan nakal - KTVN Channel 2 - Reno ..."
2926,Dems release bill to block Web 'fast lanes',Technology,Partai Demokrat mengeluarkan RUU untuk memblokir 'jalur cepat' Web
47927,Rosie O'Donnell Returning To 'The View': VIDEO,Entertainment,Rosie O'Donnell Kembali Ke 'The View': VIDEO
42695,NJ Lawmakers Pass Bill Allowing Tesla Direct Sales,Technology,Anggota Parlemen NJ Mengesahkan RUU yang Mengizinkan Penjualan Langsung Tesla
61141,He Will Try To Fix You: Chris Martin 'Keen To Work On Marriage With Gwyneth  ...,Entertainment,Dia Akan Mencoba Memperbaiki Anda: Chris Martin 'Ingin Mengerjakan Pernikahan Dengan Gwyneth ...
35688,Teen kills Michael Jackson moves in High School talent show [VIDEO],Entertainment,Remaja membunuh gerakan Michael Jackson di pertunjukan bakat SMA [VIDEO]
12453,lululemon: A Downward Facing Dog No Longer?,Economy,lululemon: Anjing yang Menghadap ke Bawah Tidak Lagi?
12508,Taylor Swift ranked No. 1 on Billboard's 2014 Money Makers rich list,Entertainment,Taylor Swift berada di peringkat No. 1 dalam daftar orang kaya Penghasil Uang Billboard 2014
36894,What's After Google Glass? The Smart Watch,Technology,Apa Setelah Google Kaca? Jam Tangan Pintar
15053,Doctor Who world tour starting with series 8 world premiere in Cardiff,Entertainment,Tur dunia Doctor Who dimulai dengan pemutaran perdana dunia seri 8 di Cardiff
25760,Vatican Bank counts cost of clean-up as profits plunge,Economy,Bank Vatikan menghitung biaya pembersihan seiring dengan anjloknya keuntungan
24745,SF demands MonkeyParking app stop auctioning spaces,Economy,SF meminta aplikasi MonkeyParking berhenti melelang ruang
31930,FTC accuses T-Mobile of knowingly profiting off fraudulent SMS services,Technology,FTC menuduh T-Mobile sengaja mengambil keuntungan dari layanan SMS palsu
3180,Wednesday Evening Business Brief,Economy,Ringkasan Bisnis Rabu Malam
30427,Techies See Future Where Web Flows Like Electricity,Technology,Para Teknisi Melihat Masa Depan Saat Web Mengalir Seperti Listrik
49062,"Ukraine Crisis Long Term, Short Term Effects: Citi's Take",Economy,Krisis Ukraina Dampak Jangka Panjang dan Jangka Pendek: Keputusan Citi
